Promoter,Threshold,Activation,Runs,S5PInt,S2PInt,Contact,DistActivation,5percentRG,5percentRP
1,80,50,91-100,3.201949999999999,1.427027027027027,2.23,116.42726751533142,428.7482151659656,421.87144534905474
1,90,50,1-10,4.8349,2.313513513513514,2.7649999999999997,180.08162946098548,436.52846806617674,428.1069317011455
1,90,50,11-20,5.51615,4.054054054054054,4.41,165.73469556252437,360.68835893535686,359.488500826779
1,90,50,21-30,4.6588,3.5135135135135136,2.895,146.76294976297342,410.69586343142464,403.5664995160509
1,90,50,31-40,4.5055499999999995,4.594594594594595,2.985,168.91597455534054,325.30896411334663,325.8890429878741
1,90,50,41-50,4.013450000000001,2.621621621621622,2.025,180.32272553698786,363.72165026409203,363.9306580980716
1,90,50,51-60,4.3605,1.8918918918918919,2.37,129.55768835436783,380.7466027412435,385.38308575853495
1,90,50,61-70,5.7194,3.383783783783784,4.635,121.776586481223,366.45938845199134,354.2851761145213
1,90,50,71-80,5.190949999999999,2.7027027027027026,3.3599999999999994,137.73747487216698,299.933909246937,305.2832173179039
1,90,50,81-90,10.6709,7.935135135135136,10.715,137.43627227212798,279.1577379059557,263.0779630916112
1,90,50,91-100,7.2036,4.351351351351352,5.755,164.79802843352056,367.8184566189847,362.57274964631523
1,100,50,1-10,5.01735,2.194594594594595,3.5100000000000002,177.43393092522618,412.98541363337654,402.6401508239784
1,100,50,11-20,5.31325,3.2432432432432434,4.035,157.50254285497576,359.61988958405357,347.67759412266895
1,100,50,21-30,6.70715,3.6,5.795,122.30506789307977,340.200109708289,331.5486046506154
1,100,50,31-40,9.683650000000002,7.2972972972972965,8.83,133.11704972970008,249.79835945719338,245.89763670353614
1,100,50,41-50,6.665850000000001,3.7837837837837838,4.93,137.64510658240772,401.9146955300054,394.0118541741687
1,100,50,51-60,9.1798,6.308108108108108,7.3199999999999985,140.80412743107686,290.670163566559,279.7666819573107
1,100,50,61-70,9.958400000000001,7.054054054054054,9.334999999999999,161.86170389191201,270.9721571916301,260.51358092424374
1,100,50,71-80,14.867399999999998,11.081081081081082,14.425,145.22546136808424,263.492172493649,251.29365232555747
1,100,50,81-90,9.755499999999998,5.405405405405406,8.905,144.08484430550237,387.91012906861107,381.5158329488619
1,100,50,91-100,3.1196999999999995,1.0810810810810811,1.4,121.64081607177393,438.5253410871743,435.32428219925396
1,10,75,1-10,7.019,14.054054054054054,6.95,236.59583239436563,263.26892451369747,264.9202099046342
1,10,75,11-20,3.2650499999999996,3.5135135135135136,1.315,295.6360573225426,429.8787331583511,432.9601064782396
1,10,75,21-30,4.04795,6.010810810810811,3.05,295.7973933496441,438.20137542005875,442.1080038177335
1,10,75,31-40,5.5631,10.0,5.24,258.44993371389177,319.0029512802174,329.0325840916963
1,10,75,41-50,3.62875,6.756756756756756,2.79,241.67674091197253,366.1903847188236,361.87821715426855
1,10,75,51-60,2.9994500000000004,3.2432432432432434,1.77,189.4140768953756,426.1994032942084,417.2159142526797
1,10,75,61-70,8.09385,11.891891891891891,8.080000000000002,207.5984793153349,345.22688928235937,332.9854778859191
1,10,75,71-80,5.182400000000001,7.486486486486487,3.925,253.96320360081478,453.28203705770756,451.1143053447796
1,10,75,81-90,8.8965,14.01081081081081,10.205000000000002,191.1049988095967,324.5383593112733,316.37402633556076
1,10,75,91-100,4.382000000000001,5.545945945945946,3.0349999999999997,243.92963869178604,381.8261252469237,379.5891007972934
1,20,75,1-10,5.497450000000001,8.356756756756756,4.8,208.95088630836705,290.262621607865,288.7298713592583
1,20,75,11-20,3.5150999999999994,4.0,2.45,185.9927847432467,438.8634842016216,429.13632978235955
1,20,75,21-30,3.4879999999999995,3.664864864864865,2.015,196.1911414079873,445.58110338949035,448.74760580388073
1,20,75,31-40,4.66325,5.135135135135135,3.6349999999999993,232.59309879648126,412.3028040058269,411.11386061182674
1,20,75,41-50,5.9125,7.216216216216216,5.585000000000001,155.9963212162826,363.2895577613423,354.78609142318095
1,20,75,51-60,4.70735,5.945945945945946,3.329999999999999,205.18017022975874,372.1748892192656,370.0282066552571
1,20,75,61-70,2.8549999999999995,2.1621621621621623,0.8949999999999999,226.7428086342121,420.3675542748905,421.4114936130345
1,20,75,71-80,4.74245,7.5675675675675675,3.65,233.17879932726936,333.10021049675566,332.78723537946905
1,20,75,81-90,3.9320500000000003,6.735135135135136,3.8600000000000003,190.9906205106341,322.89980695070614,315.1870420269799
1,20,75,91-100,3.8364000000000003,3.5729729729729724,2.1700000000000004,165.02024373429143,385.538184278219,383.58869678590736
1,30,75,1-10,6.9729,11.205405405405404,7.654999999999999,184.703553417689,295.3162271850096,294.7797844535867
1,30,75,11-20,8.107600000000001,11.697297297297299,7.974999999999999,183.92161100877888,298.9812605156968,300.16140539999657
1,30,75,21-30,4.99155,5.508108108108108,4.115,169.50410967416968,356.1856626772995,352.58364778954376
1,30,75,31-40,7.575599999999999,11.091891891891892,7.859999999999999,186.62597064319212,314.08928958274527,297.2401446460106
1,30,75,41-50,6.4029,10.335135135135136,5.835,219.88850889039767,359.84157750777615,352.85548253097136
1,30,75,51-60,6.06965,10.837837837837839,6.2299999999999995,217.9595615464054,314.23047478691024,313.455722940654
1,30,75,61-70,5.86,8.108108108108109,5.845000000000001,201.4446132786728,313.7236124239369,314.3235712811038
1,30,75,71-80,5.107950000000001,7.027027027027027,4.385,213.86228427437905,357.22503103661745,359.4930485673822
1,30,75,81-90,6.2406500000000005,8.983783783783782,5.720000000000001,196.55643694057397,310.0770599492029,306.0626583302379
1,30,75,91-100,5.75625,8.2,4.84,217.8563770280561,308.95177709010864,308.9863721522352
1,40,75,1-10,3.2533000000000003,2.264864864864865,1.8199999999999998,180.53509602530434,390.52625105893475,381.99030234535195
1,40,75,11-20,4.9651000000000005,7.010810810810812,4.73,203.22536199317477,397.377541276495,397.11452263095055
1,40,75,21-30,4.0994,5.135135135135135,2.94,199.76175178658914,340.62660134243185,342.2913308572107
1,40,75,31-40,6.146800000000001,7.491891891891892,6.23,170.853409277174,344.9229487762008,339.73465073116137
1,40,75,41-50,7.0161,9.470270270270271,7.715000000000001,215.08639505059801,321.79080773124315,308.1659259254998
1,40,75,51-60,8.141649999999998,9.57837837837838,8.08,170.18791847122844,255.03552219040162,248.86552495556424
1,40,75,61-70,3.983199999999999,3.2432432432432434,1.9900000000000002,247.04475392773986,383.70900379655774,377.8504536872109
1,40,75,71-80,2.9929499999999996,2.437837837837838,1.6300000000000001,212.39595095131762,430.4566057568174,428.90888421822746
1,40,75,81-90,3.4816000000000003,2.972972972972973,2.125,190.4396265651739,467.17400708207606,464.90397424931245
1,40,75,91-100,5.148300000000001,7.027027027027026,3.7800000000000002,222.23763565152404,320.5695760840662,321.33282036629225
1,50,75,1-10,7.332849999999999,10.394594594594595,7.834999999999999,172.09988622544805,312.91773826064036,302.10128274067443
1,50,75,11-20,3.735550000000001,2.972972972972973,2.2,158.64676014996644,392.16922325565946,380.3655632129227
1,50,75,21-30,6.13265,7.767567567567568,5.525,199.96453073253116,381.69268257019775,378.50484939326293
1,50,75,31-40,7.8762,10.81081081081081,8.135000000000002,192.15711200874023,309.4830884879758,304.3854141471811
1,50,75,41-50,4.6537,4.864864864864865,3.215,169.84953966153245,347.3063037604903,341.3075078650679
1,50,75,51-60,5.02975,6.124324324324324,3.5,202.21611813354158,283.88896188786214,293.5587607536298
1,50,75,61-70,6.5794,7.5675675675675675,5.235,188.19589608656702,314.64839327890985,313.10677258221085
1,50,75,71-80,4.7708,4.805405405405406,2.9,206.6203144959735,422.4575888887304,418.859783132901
1,50,75,81-90,2.1259500000000005,0.0,0.185,,510.14450813045806,498.7853800327683
1,50,75,91-100,4.8702,5.135135135135135,4.135,218.88602076428413,371.6634876756297,361.88091639181374
1,60,75,1-10,3.8086999999999995,2.627027027027027,1.6250000000000004,164.31684243485452,410.95819595787196,409.39860015486784
1,60,75,11-20,7.4464000000000015,10.232432432432432,8.45,187.42662923511133,318.17950913837524,316.0883737998291
1,60,75,21-30,4.4270000000000005,3.8108108108108105,2.9050000000000002,142.05320531934208,395.8440367585728,397.77302069124477
1,60,75,31-40,6.939849999999998,9.18918918918919,6.295,184.59483024529408,398.31985626288304,392.95278326936784
1,60,75,41-50,3.1949500000000004,1.8918918918918919,1.4549999999999998,185.73770144426538,398.28140530711215,391.4421527655378
1,60,75,51-60,2.5675499999999998,0.8108108108108109,0.495,225.33522037670014,451.33011890605906,446.24256088041545
1,60,75,61-70,9.222900000000001,12.605405405405406,10.309999999999999,171.5191190543276,275.0348762406701,264.93322476516266
1,60,75,71-80,5.359,5.059459459459459,4.085,179.89526765502413,361.16694237413174,355.49319963076664
1,60,75,81-90,3.9431,4.054054054054054,3.94,139.14230900944673,394.09532255559157,388.97553821313954
1,60,75,91-100,4.29285,4.232432432432432,3.3600000000000003,203.98691618417888,398.342991108244,396.10997477011506
1,70,75,1-10,6.2986,6.545945945945945,6.175,141.97702285698824,419.07122704767664,410.72943892685754
1,70,75,11-20,8.031600000000001,8.14054054054054,7.004999999999998,171.65147212150723,311.0383063173576,304.47445622761245
1,70,75,21-30,9.239900000000002,11.891891891891891,8.53,160.54218728191316,339.5197174313397,333.19950462453437
1,70,75,31-40,4.41455,4.745945945945946,3.0949999999999998,141.2999425692588,372.71126119006857,372.9264132092351
1,70,75,41-50,6.7084,6.756756756756758,6.185,181.60832278773893,329.01399849778056,331.41766386221383
1,70,75,51-60,4.5491,3.8378378378378377,3.6449999999999996,128.4932359764732,364.86269546838497,358.96005977841907
1,70,75,61-70,5.0936,6.345945945945946,3.95,164.01346604522033,432.35795496747676,432.82802489446976
1,70,75,71-80,6.0988999999999995,4.654054054054055,4.37,173.80514239362725,326.8442925752398,319.6113924681788
1,70,75,81-90,3.5213499999999995,2.1621621621621623,2.055,150.37621175656042,418.13830588097414,410.7542374309167
1,70,75,91-100,2.0330500000000002,0.0,0.0,,490.9365034560283,495.83951532076463
1,75,75,1-10,7.111199999999999,6.918918918918919,6.76,149.0973481991354,368.8674351467161,363.59360000175883
1,75,75,11-20,3.8528999999999995,2.1621621621621623,1.28,179.54132084883383,424.3938557870979,428.46910811322994
1,75,75,21-30,4.0024,3.5135135135135136,2.0949999999999998,162.73077078618505,398.86961293603923,401.0375440674147
1,75,75,31-40,6.98925,6.58918918918919,4.784999999999999,189.2263450253029,336.13677748121154,336.142933300519
1,75,75,41-50,8.393149999999999,8.654054054054054,7.5699999999999985,160.39631080647882,339.99536489875254,344.76432379983305
1,75,75,51-60,4.39645,3.1027027027027025,2.2800000000000002,197.6978507205811,443.78093576892053,442.3867054906041
1,75,75,61-70,5.082800000000001,4.1891891891891895,3.8949999999999996,160.87759564272915,391.50646830660236,386.2652612569629
1,75,75,71-80,7.28195,7.837837837837837,7.5550000000000015,139.41205712247256,347.7946844636863,335.9973375819857
1,75,75,81-90,3.68515,2.7027027027027026,1.4949999999999999,201.68085899205585,366.76545449603844,363.36012130625886
1,75,75,91-100,6.4679,5.9459459459459465,5.7299999999999995,203.87482272249085,349.4974259498463,355.17402510321625
1,80,75,1-10,3.8155499999999996,2.4702702702702704,2.415,167.3350276693325,361.08433482914063,362.81095103213755
1,80,75,11-20,3.3638284232365145,1.463095491441948,1.9571784232365146,125.45008468850995,395.87678754228807,399.7818918519886
1,80,75,21-30,3.0899500000000004,0.8810810810810811,1.0,123.06808153815567,481.7446939161212,478.03371076572296
1,80,75,31-40,8.082600000000001,9.048648648648648,8.23,168.4108445654053,288.46507696640344,279.7436438018677
1,80,75,41-50,5.23815,4.054054054054054,4.470000000000001,187.69860464411957,367.8070414792759,360.6242430768931
1,80,75,51-60,7.517929869149472,8.91891891891892,7.87,163.69052239850546,312.37910552526523,308.54060218411666
1,80,75,61-70,6.0642499999999995,5.540540540540541,5.045,146.58112912130522,326.62744303407743,321.57623109221714
1,80,75,71-80,8.6926,10.594594594594595,8.209999999999999,168.2803819149369,335.6921675946321,329.31731614982635
1,80,75,81-90,5.1208,4.324324324324325,3.29,157.3440266566729,352.7249929548892,355.20450267034255
1,80,75,91-100,6.3210500000000005,5.767567567567567,5.475,175.21571203386713,363.29812494129817,363.9952014715502
1,90,75,1-10,3.91125,2.1621621621621623,2.5949999999999998,166.9183154758666,396.33463008949445,384.9511003983072
1,90,75,11-20,6.888799999999999,5.675675675675675,7.0200000000000005,175.59882745681017,329.0897839078225,322.6553922786453
1,90,75,21-30,9.4462,8.362162162162162,8.764999999999999,139.54871421191106,365.14650329276753,353.9148061332598
1,90,75,31-40,6.456800000000001,4.594594594594595,5.45,186.89148093280974,412.8040322711114,409.0058306050115
1,90,75,41-50,6.4201999999999995,6.2270270270270265,5.69,158.8161175806001,292.2626362308221,279.36213753242475
1,90,75,51-60,8.1538,7.594594594594595,7.535000000000001,157.84908850888903,287.18295619755037,277.5008943458914
1,90,75,61-70,6.9658999999999995,7.027027027027027,5.975,147.78202224119548,399.1331471225412,391.120257381195
1,90,75,71-80,4.65965,3.097297297297297,2.97,138.57872463419255,391.5724242040527,383.72079506887866
1,90,75,81-90,8.3172,7.297297297297298,7.445,159.38101916328029,291.8641293211436,275.5815243478773
1,90,75,91-100,5.3994,4.0540540540540535,3.8549999999999995,164.94700372280002,345.8059570568486,342.7645770954241
1,100,75,1-10,9.1446,6.216216216216216,8.120000000000001,148.65235006252652,273.1150956665221,260.3769363957862
1,100,75,11-20,5.2905999999999995,2.7027027027027026,3.5700000000000003,127.67531674433245,398.34886824293926,392.4089275389563
1,100,75,21-30,7.28245,5.870270270270271,6.055000000000001,144.4579272925388,337.8562346624623,332.79244699743924
1,100,75,31-40,7.912850000000001,7.027027027027027,7.26,170.28548383672415,339.7670568213165,335.5421116370202
1,100,75,41-50,4.5238,2.7027027027027026,2.7299999999999995,146.25242303987258,390.99394873205375,388.45340916896424
1,100,75,51-60,4.9762,2.918918918918919,3.4800000000000004,124.78673429713083,371.98566683101654,366.8166906016614
1,100,75,61-70,4.1206000000000005,1.6216216216216217,2.2600000000000002,160.4328820607123,380.8211358177282,378.69977867432505
1,100,75,71-80,5.747450000000001,5.324324324324325,5.0600000000000005,170.97067595587032,376.21272400704305,365.16928540184074
1,100,75,81-90,6.6607,4.054054054054054,4.805,146.213964513733,345.72098379564477,340.6482677787109
1,100,75,91-100,10.15245,7.837837837837839,8.25,156.40244942400403,296.08533937701753,282.5361064622391
1,10,100,1-10,4.658499999999999,8.908108108108108,3.87,275.1845292892632,352.26078202406273,352.46322563955727
1,10,100,11-20,5.1269,10.31891891891892,4.38,252.14912909841414,350.4653082436167,354.85852524660237
1,10,100,21-30,5.4626,12.432432432432433,5.475,231.33022063365624,331.5940880414402,328.8063909346142
1,10,100,31-40,3.1616500000000003,4.324324324324325,1.8650000000000002,252.28369280007973,385.35997415467375,386.7800133908689
1,10,100,41-50,6.2402999999999995,14.313513513513513,7.084999999999999,311.01079362744963,329.55081748057444,322.9345704127444
1,10,100,51-60,7.251099999999999,16.783783783783782,8.405000000000001,323.8448229541736,321.6665675412939,325.7674882432721
1,10,100,61-70,5.0006,9.45945945945946,4.229999999999999,210.53364055413533,293.7135018023197,287.34242104817986
1,10,100,71-80,8.0881,14.108108108108109,9.57,208.0053588623381,384.7036326715288,381.7508040923715
1,10,100,81-90,6.431699999999999,15.021621621621623,6.839999999999999,362.671233510462,332.7342724561776,323.550617205133
1,10,100,91-100,3.9823999999999997,6.486486486486487,3.5799999999999996,273.11303549050456,353.6316385331154,349.50799381810083
1,20,100,1-10,2.8814,2.037837837837838,1.035,284.5922927397065,484.1273985812093,495.6585410418878
1,20,100,11-20,4.86785,7.443243243243245,4.325,219.79449138846405,395.54924114781244,393.87147334778695
1,20,100,21-30,5.113950000000001,9.951351351351352,4.52,210.55336954567755,357.7420079376872,354.75265391522123
1,20,100,31-40,3.8396500000000002,8.697297297297297,3.7400000000000007,218.96016778861528,393.21431459967863,393.79022788715486
1,20,100,41-50,5.816699999999999,9.18918918918919,5.19,201.94589339988627,375.5927163956214,372.1950157709242
1,20,100,51-60,7.07735,14.237837837837835,8.495000000000001,210.5240449871206,276.5776919435472,272.33398700590664
1,20,100,61-70,3.348,4.816216216216216,2.0300000000000002,229.84943647357628,430.28829674015515,428.9404477329725
1,20,100,71-80,5.445,9.448648648648648,4.27,215.5425044036794,343.13368165994655,346.6262173287132
1,20,100,81-90,3.7678000000000003,6.216216216216217,2.5650000000000004,241.61369743292914,379.48410398499215,375.0946137550275
1,20,100,91-100,3.1114,3.854054054054054,1.605,231.67431295145684,387.38389491074474,387.1341120309909
1,30,100,1-10,4.223699999999999,5.405405405405405,3.5450000000000004,186.3398758863412,433.9439811324898,428.9288188099308
1,30,100,11-20,3.05415,2.972972972972973,1.8350000000000002,204.63453043414432,408.4716011716804,408.7285847451618
1,30,100,21-30,5.913799999999999,11.621621621621623,5.909999999999999,201.64303598733036,287.1684646343601,285.7725007657643
1,30,100,31-40,3.3207,3.513513513513513,1.7050000000000005,201.03962502107967,396.2051370214032,389.5747043667162
1,30,100,41-50,5.1183499999999995,6.756756756756758,4.82,219.50026765623764,391.75554923164214,390.90713116241466
1,30,100,51-60,4.13575,4.275675675675676,2.8950000000000005,223.17366936279197,458.03888517250454,452.58733875451236
1,30,100,61-70,3.9264,5.470270270270271,2.97,208.97985284416657,393.0356785772052,395.5277798166841
1,30,100,71-80,8.359600000000002,14.129729729729728,8.215,183.99228236786612,286.56140774479525,280.1089649361209
1,30,100,81-90,3.9236000000000004,5.135135135135135,2.1950000000000003,199.40792997262278,407.0131828694649,404.9528205365813
1,30,100,91-100,7.5907,12.972972972972974,6.135000000000001,234.7104876269745,326.00072056989495,326.63903352297064
1,40,100,1-10,5.13425,7.5675675675675675,3.8649999999999998,194.43952913239514,361.65392511069183,353.949619284013
1,40,100,11-20,3.86715,4.054054054054054,3.3200000000000003,164.7717366209646,425.61925900325275,417.30113257413404
1,40,100,21-30,4.22825,5.405405405405405,3.3600000000000003,181.6247670501202,371.03916325821615,363.3243520129272
1,40,100,31-40,6.363950000000001,9.064864864864864,5.25,194.87543380015055,303.15137551869446,305.1459040244549
1,40,100,41-50,8.90915,14.91351351351351,10.434999999999999,194.83670260673424,276.73885053590664,270.39342032753905
1,40,100,51-60,3.61555,2.972972972972973,2.56,157.13291334907385,423.3225869780613,414.90070122471315
1,40,100,61-70,6.344250000000001,9.729729729729732,7.18,163.76543277817126,294.7474871214382,288.9429081778995
1,40,100,71-80,3.8394500000000003,4.324324324324325,2.635,193.28846990799613,343.65846314627464,344.5098695255988
1,40,100,81-90,6.7176,10.410810810810812,7.065,185.43820560671747,300.29422997468276,294.8186554621506
1,40,100,91-100,7.3131,12.972972972972974,7.775,173.51185363625586,299.21816003222455,301.9399509474074
1,50,100,1-10,4.622,3.2432432432432434,2.7550000000000003,206.7097524795636,379.7829431370534,375.2564634470908
1,50,100,11-20,5.41695,7.113513513513513,4.549999999999999,199.6443754025257,332.4122298581297,332.2311752335403
1,50,100,21-30,5.28655,6.221621621621622,4.2,189.1707551055809,303.04907948603454,302.1807053511869
1,50,100,31-40,6.8393500000000005,11.94054054054054,7.090000000000001,194.77289246517097,284.07486257763344,284.97781960027123
1,50,100,41-50,6.46135,8.578378378378378,5.025,190.32391075757042,325.4832079525944,324.9512797939632
1,50,100,51-60,4.569249999999999,6.216216216216216,5.050000000000001,162.6792677950443,373.9688979747842,367.4167610060328
1,50,100,61-70,4.97505,7.027027027027027,4.105,192.55971476442485,322.3231428119987,323.69446249583245
1,50,100,71-80,4.07485,4.908108108108109,3.4799999999999995,196.56790280464125,355.8990758952556,355.97174352860566
1,50,100,81-90,7.6049999999999995,11.016216216216216,8.61,191.82683852013383,348.19140807025326,338.96018210367595
1,50,100,91-100,6.305750000000001,8.64864864864865,5.500000000000001,189.6714303523675,300.97314655352,310.17123610457656
1,60,100,1-10,4.62855,5.675675675675675,3.715,180.4396428503582,361.222074940852,362.45701569836507
1,60,100,11-20,5.09925,5.675675675675675,4.34,161.92429194193681,405.99900581300096,407.4223912770229
1,60,100,21-30,3.26605,3.108108108108108,2.32,194.72134068591745,395.972948167809,390.54787384900214
1,60,100,31-40,4.437700000000001,4.054054054054054,2.3950000000000005,203.21205530942188,354.9053802691966,354.20620534803504
1,60,100,41-50,2.24145,0.2702702702702703,0.06999999999999999,253.25972764953926,544.8377746556366,535.4339276549638
1,60,100,51-60,5.02045,6.486486486486487,3.2699999999999996,217.79855488821852,341.329186550582,344.7042982615863
1,60,100,61-70,6.125299999999999,9.102702702702702,7.115,170.03005376475068,350.0328427446469,338.8852565565362
1,60,100,71-80,3.5268,3.0810810810810807,1.78,205.7979957115749,401.2642063936217,404.2932435160011
1,60,100,81-90,4.54025,5.145945945945946,2.8200000000000003,214.20604324285813,380.62831685201434,382.43289703153164
1,60,100,91-100,6.686449999999999,10.108108108108109,7.175,186.52568021242334,313.2575353661367,313.553876225766
1,70,100,1-10,5.11835,5.54054054054054,4.640000000000001,194.752106714936,383.69112255466086,376.06700981001256
1,70,100,11-20,5.35275,5.772972972972973,5.0,156.61141207996928,395.980903500069,387.97070245078146
1,70,100,21-30,4.855849999999999,5.135135135135135,4.3100000000000005,176.89515103140013,398.49716916561067,399.7307813050153
1,70,100,31-40,4.4737,4.054054054054054,2.995,157.05471640876712,373.79293038322487,371.7993500699894
1,70,100,41-50,7.129300000000001,7.908108108108108,6.755000000000001,201.21113125405506,358.62894059817006,353.51663175295573
1,70,100,51-60,5.89555,7.005405405405407,5.700000000000001,165.65941667103445,388.1931150574834,391.4879910985724
1,70,100,61-70,4.442,4.864864864864865,2.925,202.8101898133791,363.1785711191625,359.13563865845686
1,70,100,71-80,8.472000000000001,10.821621621621622,8.875,176.32360317703518,345.3707352125588,336.4145830060087
1,70,100,81-90,7.1762500000000005,8.827027027027027,6.4350000000000005,177.78279876872105,384.9697859807202,374.2775770607816
1,70,100,91-100,4.83065,4.5729729729729724,3.95,168.71994956837173,409.4568939213091,401.3322080988294
1,75,100,1-10,3.8122999999999996,1.637837837837838,1.36,154.1858272172849,421.4727492947609,421.4685016450341
1,75,100,11-20,8.671000000000001,11.621621621621623,8.809999999999999,183.672945759006,315.57126526424076,310.1945448423976
1,75,100,21-30,4.022799999999999,3.5135135135135136,2.365,158.54463178020666,434.88498285117237,435.40374870587374
1,75,100,31-40,4.078449999999999,3.145945945945946,2.9899999999999998,142.28738941783342,343.84904627335686,334.6004702223976
1,75,100,41-50,5.8271500000000005,4.594594594594595,3.4699999999999998,195.17228424409845,438.4114910850209,428.72181944641187
1,75,100,51-60,7.0289,10.32972972972973,8.075,156.04670999805623,370.6549504403871,362.65298466583033
1,75,100,61-70,2.4426,0.6864864864864865,0.905,128.8489784243848,422.99930130273594,420.56663033922905
1,75,100,71-80,7.120949999999999,9.351351351351353,6.529999999999999,159.25769673805976,321.98476851285506,314.91208298885357
1,75,100,81-90,6.893000000000001,8.98918918918919,7.625,154.07067763034547,298.3307526341882,292.3229334193728
1,75,100,91-100,6.71845,8.64864864864865,6.054999999999999,153.47829735718497,347.07880083361965,343.56637765351314
1,80,100,1-10,4.7875,5.821621621621622,5.0600000000000005,156.1210197030509,421.5211740745901,414.857448657753
1,80,100,11-20,5.28855,6.248648648648649,3.9449999999999994,183.2524963659862,350.5917976064926,347.8038983842601
1,80,100,21-30,3.9638999999999998,3.243243243243243,2.44,197.75745746123644,390.61888824569576,382.150885061895
1,80,100,31-40,3.353,1.6216216216216217,2.03,136.11824613997916,430.2825785071585,428.06069455417037
1,80,100,41-50,4.34445,4.864864864864865,2.79,185.30997259394164,374.12430987620644,376.6701166878759
1,80,100,51-60,4.9052,4.940540540540541,3.6450000000000005,180.83094651326132,317.1837215411787,314.34970239884314
1,80,100,61-70,7.2151499999999995,8.524324324324324,7.084999999999999,169.43469969203196,311.7833330360856,303.3222488669102
1,80,100,71-80,3.6489000000000003,2.4324324324324325,2.1550000000000002,185.83327434491852,468.8748588519937,468.7139762822726
1,80,100,81-90,2.5345500000000003,1.3513513513513513,1.015,140.74630401872443,386.35795385097947,387.56734175855956
1,80,100,91-100,4.1995,3.8756756756756756,3.35,196.48599272752836,359.88378758924034,356.9089754135014
1,90,100,1-10,4.945849999999998,4.145945945945946,3.8600000000000003,142.3493138607925,330.56152717728133,331.34971076353366
1,90,100,11-20,4.9722,4.054054054054054,3.56,207.31585803057564,357.9783944553871,356.3021376232791
1,90,100,21-30,5.16935,5.383783783783784,4.3950000000000005,164.46946265991838,337.84087976754137,340.93831012729777
1,90,100,31-40,3.60965,1.8918918918918919,1.8050000000000002,158.81354709095768,403.27945204145874,406.39840284933973
1,90,100,41-50,4.2413,2.7027027027027026,2.555,142.51562942082774,409.73258286022684,400.8485776723744
1,90,100,51-60,6.38725,6.3621621621621625,5.32,147.1839944833485,348.9321014948065,344.07576999095875
1,90,100,61-70,8.022200000000002,8.64864864864865,7.695,152.08511019047558,312.3456780756125,298.3616532903902
1,90,100,71-80,3.8615000000000004,2.7027027027027026,2.3899999999999997,132.74039936856965,416.9436443766913,409.0848791627917
1,90,100,81-90,2.71415,1.0810810810810811,0.6799999999999999,138.30400909202208,440.49830806067513,434.79118877349504
1,90,100,91-100,4.690799999999999,4.010810810810811,3.435,138.9457211904974,432.112967895907,427.881389096327
1,100,100,1-10,6.043950000000001,4.864864864864865,4.545,165.18503427966797,326.3253630351762,317.2447228035153
1,100,100,11-20,7.702800000000001,8.794594594594596,8.235,151.42641744552117,351.17692094500313,339.48867268200473
1,100,100,21-30,9.250050000000002,9.194594594594594,9.045,151.5786443976192,257.7921675617372,251.60522097554204
1,100,100,31-40,6.59105,5.924324324324324,5.91,141.9294346827804,301.6607688317262,304.60758991982686
1,100,100,41-50,6.843849999999999,4.864864864864865,6.415000000000001,128.420088210508,302.1694898903156,287.50663832024554
1,100,100,51-60,3.4899499999999994,1.3513513513513513,1.6149999999999998,121.15635883476497,443.0116018161906,443.54696970851865
1,100,100,61-70,4.6873,3.5135135135135136,3.12,179.21947448778684,412.8912005095758,412.52516763155415
1,100,100,71-80,6.9306,6.6702702702702705,6.49,149.89831359254654,287.84974183301125,281.1689017122476
1,100,100,81-90,3.4869,1.8918918918918919,2.2,134.88305001288214,428.1086602629446,416.154572671422
1,100,100,91-100,4.77965,3.5135135135135136,3.2700000000000005,185.0043828869956,417.14840600081686,417.2657777884933
2,10,1,1-10,16.644,0.5405405405405406,7.220000000000001,108.0292842189588,454.93033658356825,452.3163144248415
2,10,1,11-20,47.4313,0.5405405405405406,26.22,120.56160652588838,395.90612601463965,383.50660608510157
2,10,1,21-30,79.0189,3.205405405405405,42.87,129.2661776892035,228.76676502976434,199.97244082810442
2,10,1,31-40,29.307599999999997,1.3513513513513513,15.175,144.71007283525086,395.925074098387,388.6433189766327
2,10,1,41-50,16.394550000000002,0.5405405405405406,8.08,125.52836563103992,405.81441038943694,410.46763710284597
2,10,1,51-60,62.895849999999996,2.5945945945945943,33.295,118.17137749770203,336.5216018004908,322.0328051163103
2,10,1,61-70,44.3617,2.7027027027027026,23.314999999999998,129.63446702284816,342.96177269387465,321.13460294647996
2,10,1,71-80,67.07860000000002,2.881081081081081,36.125,141.5726036761452,349.51057722261146,330.4471562737467
2,10,1,81-90,59.73935,1.7459459459459459,31.745000000000005,136.27092712317605,349.6026787561466,325.7294702381915
2,10,1,91-100,39.068850000000005,2.4324324324324325,21.42,125.16794510949704,436.05262744560406,420.27013061301807
2,20,1,1-10,18.398149999999998,0.8108108108108109,8.465,112.47532491567826,435.96142676561175,423.0234182010066
2,20,1,11-20,51.111850000000004,0.9837837837837837,26.814999999999998,118.31427492763689,369.3762497679819,346.46578704719116
2,20,1,21-30,74.53305000000002,2.1621621621621623,39.114999999999995,119.39027634265594,280.130427374837,258.6339912622413
