,Promoter,Threshold,Activation,Runs,S5PInt,S2PInt,Contact,DistActivation
20746,2,90,75,,19.7065,24.324324324324323,17.15,139.5030216424873
20747,2,90,75,,2.8665,0.0,0.0,
20748,2,90,75,,1.9265,0.0,0.0,
20749,2,90,75,,10.385,5.405405405405405,6.05,186.29947017505057
20750,2,90,75,,3.4495,2.7027027027027026,0.25,224.31273826796576
20751,2,90,75,,16.7295,21.62162162162162,17.35,127.65046236936473
20752,2,90,75,,9.0935,8.108108108108109,5.95,166.47169386088504
20753,2,90,75,,1.3525,0.0,0.0,
20754,2,90,75,,2.731,0.0,0.0,
20755,2,90,75,,4.9595,2.7027027027027026,1.15,258.8429554534913
20756,2,90,75,,9.109,5.405405405405405,4.9,123.27874147863076
20757,2,90,75,,23.0135,28.10810810810811,23.3,135.07083649854107
20758,2,90,75,,2.7185,0.0,0.0,
20759,2,90,75,,8.8315,10.81081081081081,5.55,207.831518106211
20760,2,90,75,,3.3315,0.0,0.0,
20761,2,90,75,,2.594,0.0,0.0,
20762,2,90,75,,21.4375,19.35135135135135,19.65,121.89303074957297
20763,2,90,75,,2.0845,0.0,0.0,
20764,2,90,75,,21.0995,21.62162162162162,18.65,139.07119292548356
20765,2,90,75,,28.7395,32.432432432432435,28.15,127.45520253828518
20766,2,90,75,,2.3345,0.0,0.0,
20767,2,90,75,,3.3585,0.0,0.0,
20768,2,90,75,,3.091,0.0,0.0,
20769,2,90,75,,2.824,0.0,0.0,
20770,2,90,75,,2.588,0.0,0.0,
20771,2,90,75,,4.2295,2.7027027027027026,3.2,113.38631293082464
20772,2,90,75,,12.4945,10.81081081081081,11.1,115.02668636604265
20773,2,90,75,,4.889,5.405405405405405,1.9,124.6591143267004
20774,2,90,75,,9.0935,12.81081081081081,4.75,213.37232368284654
20775,2,90,75,,3.482,0.5405405405405406,1.2,118.16738281854964
20776,2,90,75,,16.2915,21.62162162162162,15.7,122.85156728993691
20777,2,90,75,,4.404,0.0,0.0,
20778,2,90,75,,5.8555,2.7027027027027026,1.2,249.95793902078643
20779,2,90,75,,4.475,2.7027027027027026,1.35,107.34730843748406
20780,2,90,75,,2.1605,0.0,0.0,
20781,2,90,75,,10.009,12.432432432432432,9.75,120.14053448887253
20782,2,90,75,,5.202,5.405405405405405,3.4,174.84694159396827
20783,2,90,75,,13.11,16.216216216216218,10.25,140.68305252897343
20784,2,90,75,,10.115,8.108108108108109,5.35,151.3359564177069
20785,2,90,75,,2.7835,0.0,0.0,
20786,2,90,75,,9.8815,7.135135135135135,6.1,139.66939058810084
20787,2,90,75,,3.591,0.0,0.1,
20788,2,90,75,,9.938,8.108108108108109,7.0,158.40527968181996
20789,2,90,75,,2.3635,0.0,0.0,
20790,2,90,75,,19.841,16.216216216216218,16.5,141.81789070225497
20791,2,90,75,,16.0585,21.62162162162162,19.0,132.80357193965204
20792,2,90,75,,6.982,6.864864864864865,6.5,155.1466681430166
20793,2,90,75,,2.7515,0.0,0.0,
20794,2,90,75,,20.778,13.513513513513514,15.15,122.07908381430316
20795,2,90,75,,10.547,13.513513513513514,11.75,129.20245034127666
20796,2,90,75,,8.5365,10.81081081081081,5.2,201.09221334592533
20797,2,90,75,,2.2415,0.0,0.1,
20798,2,90,75,,28.6765,30.16216216216216,25.15,131.36725187052926
20799,2,90,75,,5.005,2.108108108108108,2.25,115.428419123232
20800,2,100,75,,2.791,0.0,0.0,
20801,2,100,75,,9.295,5.405405405405405,3.8,125.95413079785081
20802,2,100,75,,16.919,18.91891891891892,12.95,124.54456582590453
20803,2,100,75,,22.425,21.62162162162162,20.2,148.06732190018667
20804,2,100,75,,16.5085,24.324324324324323,18.75,137.94787747010636
20805,2,100,75,,18.3125,21.62162162162162,20.3,130.0420883190292
20806,2,100,75,,15.05,18.91891891891892,12.55,124.04339278900258
20807,2,100,75,,7.1625,5.405405405405405,5.95,135.33607024493773
20808,2,100,75,,3.1695,0.0,0.0,
20809,2,100,75,,23.7085,35.13513513513514,19.7,154.09241693223882
20810,2,100,75,,3.4345,0.0,0.0,
20811,2,100,75,,1.554,0.0,0.15,
20812,2,100,75,,2.508,0.0,0.0,
20813,2,100,75,,7.3605,8.108108108108109,6.9,129.76126979593286
20814,2,100,75,,2.3735,0.0,0.35,
20815,2,100,75,,3.773,0.0,0.0,
20816,2,100,75,,2.695,0.0,0.0,
20817,2,100,75,,3.9735,0.0,0.35,
20818,2,100,75,,2.8015,0.0,0.0,
20819,2,100,75,,3.0735,0.0,0.2,
20820,2,100,75,,2.8435,0.0,0.0,
20821,2,100,75,,4.062,0.0,0.0,
20822,2,100,75,,3.6925,0.0,0.0,
20823,2,100,75,,2.8605,0.0,0.0,
20824,2,100,75,,2.545,0.0,0.35,
20825,2,100,75,,3.9505,0.0,0.05,
20826,2,100,75,,3.599,2.7027027027027026,1.3,135.75457008277903
20827,2,100,75,,3.985,0.0,0.0,
20828,2,100,75,,1.567,0.0,0.0,
20829,2,100,75,,27.417,29.72972972972973,28.05,128.19783886461616
20830,2,100,75,,12.6715,13.513513513513514,10.4,117.6298237577276
20831,2,100,75,,4.41,2.7027027027027026,1.8,132.0498773366649
20832,2,100,75,,5.979,2.7027027027027026,3.2,126.79793032124874
20833,2,100,75,,7.055,5.405405405405405,3.75,126.92609190577983
20834,2,100,75,,25.172,29.72972972972973,21.45,131.9220695938973
20835,2,100,75,,4.435,2.7027027027027026,0.9,146.1680367680329
20836,2,100,75,,21.8925,16.216216216216218,14.6,139.10854535815005
20837,2,100,75,,2.0915,0.0,0.0,
20838,2,100,75,,10.004,10.81081081081081,8.2,124.09431287752635
20839,2,100,75,,3.265,0.0,0.0,
20840,2,100,75,,4.6385,0.0,0.25,
20841,2,100,75,,3.4375,0.0,1.5,
20842,2,100,75,,7.4965,8.108108108108109,6.05,132.66444751462848
20843,2,100,75,,3.5905,0.0,0.0,
20844,2,100,75,,19.7855,18.91891891891892,15.9,117.04604865911188
20845,2,100,75,,2.034,0.0,0.0,
20846,2,100,75,,4.289,2.7027027027027026,2.05,120.64140989298903
20847,2,100,75,,11.5955,10.81081081081081,9.1,123.80356301567545
20848,2,100,75,,2.5455,0.0,0.0,
20849,2,100,75,,3.7355,0.0,0.0,
20850,2,100,75,,2.645,0.0,0.0,
20851,2,100,75,,43.939,45.4054054054054,39.4,137.01570440441438
20852,2,100,75,,8.205,8.108108108108109,6.6,142.76393649645095
20853,2,100,75,,20.0355,18.91891891891892,16.4,132.04800922052752
20854,2,100,75,,2.577,0.0,0.0,
20855,2,100,75,,2.6075,0.0,0.0,
20856,2,100,75,,2.35,0.0,0.0,
20857,2,100,75,,3.5485,0.0,0.0,
20858,2,100,75,,3.029,0.0,0.0,
20859,2,100,75,,12.066,7.027027027027027,8.9,139.8265106387312
20860,2,100,75,,2.5705,0.0,0.0,
20861,2,100,75,,8.625,10.81081081081081,8.45,151.20584934446268
20862,2,100,75,,3.3405,0.0,0.0,
20863,2,100,75,,3.189,0.0,0.0,
20864,2,100,75,,23.074,10.81081081081081,17.25,109.10307707605028
20865,2,100,75,,2.6345,0.0,0.0,
20866,2,100,75,,2.0775,0.0,0.0,
20867,2,100,75,,9.636,10.81081081081081,8.05,117.25311163442828
20868,2,100,75,,3.8125,0.0,1.25,
20869,2,100,75,,2.319,0.0,0.0,
20870,2,100,75,,6.291,2.324324324324324,3.7,117.76857762898497
20871,2,100,75,,2.5005,0.0,0.0,
20872,2,100,75,,3.5775,0.0,0.0,
20873,2,100,75,,11.7255,16.216216216216218,9.5,146.46970619517268
20874,2,100,75,,6.177,8.108108108108109,6.0,129.33597673092922
20875,2,100,75,,2.256,0.0,0.0,
20876,2,100,75,,11.8525,13.513513513513514,10.85,128.4433857145553
20877,2,100,75,,2.9165,0.0,0.0,
20878,2,100,75,,14.1855,16.216216216216218,13.0,145.8644783382341
20879,2,100,75,,3.119,0.0,0.0,
20880,2,100,75,,17.4225,16.216216216216218,13.85,119.7142269407474
20881,2,100,75,,2.7145,0.0,0.0,
20882,2,100,75,,3.0105,0.0,0.0,
20883,2,100,75,,4.428,2.7027027027027026,1.4,126.7952059442632
20884,2,100,75,,7.406,2.7027027027027026,3.3,126.17382721547324
20885,2,100,75,,3.8705,0.0,0.1,
20886,2,100,75,,2.904,0.0,0.15,
20887,2,100,75,,19.8145,27.027027027027028,20.05,127.49117346713733
20888,2,100,75,,3.335,0.0,0.0,
20889,2,100,75,,4.417,2.7027027027027026,1.0,116.2495822606903
20890,2,100,75,,2.041,0.0,0.0,
20891,2,100,75,,22.698,26.27027027027027,20.25,141.30581898748196
20892,2,100,75,,1.9645,0.0,0.0,
20893,2,100,75,,4.181,0.0,0.5,
20894,2,100,75,,3.564,0.0,0.1,
20895,2,100,75,,2.2795,0.0,0.0,
20896,2,100,75,,4.1395,0.0,0.0,
20897,2,100,75,,3.271,0.0,0.0,
20898,2,100,75,,2.8495,0.0,0.0,
20899,2,100,75,,3.5645,0.0,0.0,
20900,2,10,100,,1.993,0.0,0.0,
20901,2,10,100,,3.8955,2.7027027027027026,0.0,802.7891467523232
20902,2,10,100,,2.7635,0.0,0.0,
20903,2,10,100,,3.124,2.7027027027027026,0.0,713.9090323150796
20904,2,10,100,,5.562,16.216216216216218,2.5,248.5779668948021
20905,2,10,100,,19.007,54.054054054054056,21.35,211.1601980033
20906,2,10,100,,2.815,5.405405405405405,0.0,559.7433502228135
20907,2,10,100,,1.7885,0.0,0.0,
20908,2,10,100,,2.7395,0.0,0.0,
20909,2,10,100,,14.939,40.486486486486484,21.55,198.3787424621697
20910,2,10,100,,2.5855,2.7027027027027026,0.0,606.2816649100873
20911,2,10,100,,4.0795,10.81081081081081,1.3,304.7765791463105
20912,2,10,100,,8.6925,27.027027027027028,7.95,228.5035996563437
20913,2,10,100,,2.275,0.0,0.0,
20914,2,10,100,,2.329,0.0,0.05,
20915,2,10,100,,2.654,5.405405405405405,0.0,698.8921871887884
20916,2,10,100,,16.1,20.324324324324323,11.0,159.79508009776603
20917,2,10,100,,4.4275,2.7027027027027026,0.0,408.19228856147294
20918,2,10,100,,2.3175,0.0,0.0,
20919,2,10,100,,9.301,16.216216216216218,6.55,208.5785646441532
20920,2,10,100,,3.241,2.7027027027027026,0.0,670.0316743626279
20921,2,10,100,,2.624,0.0,0.0,
20922,2,10,100,,3.2135,5.405405405405405,0.0,616.8966517432821
20923,2,10,100,,8.673,21.62162162162162,7.65,252.78094360051668
20924,2,10,100,,2.964,2.7027027027027026,0.0,322.2880421869787
20925,2,10,100,,15.5775,21.62162162162162,13.6,165.5595887643553
20926,2,10,100,,1.688,0.0,0.0,
20927,2,10,100,,3.7095,13.18918918918919,0.85,375.44383400511083
20928,2,10,100,,3.1935,8.108108108108109,0.25,386.7675613866465
20929,2,10,100,,3.989,2.7027027027027026,2.05,251.50894315772908
20930,2,10,100,,2.796,0.0,0.0,
20931,2,10,100,,2.975,2.7027027027027026,0.0,604.2043283085795
20932,2,10,100,,11.0815,18.91891891891892,10.0,222.3448826916103
20933,2,10,100,,4.468,8.108108108108109,2.45,215.45696075123615
20934,2,10,100,,3.638,8.108108108108109,0.0,410.4265707775184
20935,2,10,100,,1.522,0.0,0.0,
20936,2,10,100,,1.6995,0.0,0.0,
20937,2,10,100,,8.539,13.513513513513514,7.8,239.33622082180372
20938,2,10,100,,3.063,2.7027027027027026,0.05,394.07618958728085
20939,2,10,100,,3.4045,8.108108108108109,0.05,459.78772872058124
20940,2,10,100,,3.649,0.0,0.0,
20941,2,10,100,,2.1765,0.0,0.0,
20942,2,10,100,,3.1325,0.0,0.0,
20943,2,10,100,,2.74,2.7027027027027026,0.0,673.0757300010641
20944,2,10,100,,2.874,8.108108108108109,1.05,376.35992840360524
20945,2,10,100,,3.1915,0.0,0.0,
20946,2,10,100,,2.243,0.0,0.0,
20947,2,10,100,,2.615,0.0,0.0,
20948,2,10,100,,2.99,0.0,0.0,
20949,2,10,100,,45.968,70.27027027027027,51.45,187.31209239984557
20950,2,10,100,,2.6705,2.7027027027027026,0.15,354.5030138214836
20951,2,10,100,,3.637,2.7027027027027026,0.0,608.1847387070137
20952,2,10,100,,8.0775,16.216216216216218,5.3,317.4591969483061
20953,2,10,100,,11.198,25.945945945945947,9.15,185.22742964993543
20954,2,10,100,,8.1285,29.72972972972973,12.55,220.32494383890523
20955,2,10,100,,10.9605,16.216216216216218,6.8,206.04485608000974
20956,2,10,100,,14.3165,28.27027027027027,17.65,281.2835074100086
20957,2,10,100,,9.4055,8.108108108108109,10.35,128.97376160250323
20958,2,10,100,,15.585,24.324324324324323,16.15,138.76991833309646
20959,2,10,100,,3.0935,2.7027027027027026,0.0,554.7594552833689
20960,2,10,100,,12.455,21.62162162162162,12.8,220.17113517091923
20961,2,10,100,,3.6995,2.7027027027027026,0.0,513.005020287872
20962,2,10,100,,7.2035,18.91891891891892,6.25,272.17562304690074
20963,2,10,100,,3.2185,8.108108108108109,2.65,220.2123554791182
20964,2,10,100,,13.3375,18.91891891891892,10.75,248.81824040061147
20965,2,10,100,,2.5835,2.7027027027027026,0.0,515.1881091354702
20966,2,10,100,,2.555,2.7027027027027026,0.0,846.305219207587
20967,2,10,100,,11.3805,21.62162162162162,11.2,197.09861047117587
20968,2,10,100,,4.0795,2.7027027027027026,0.0,704.6084810634079
20969,2,10,100,,16.008,43.24324324324324,18.45,208.49015461964865
20970,2,10,100,,3.61,2.7027027027027026,0.9,129.4672850870617
20971,2,10,100,,4.139,6.756756756756757,0.0,479.12503156878444
20972,2,10,100,,2.9105,0.0,0.0,
20973,2,10,100,,5.004,16.216216216216218,3.65,209.1903557430105
20974,2,10,100,,7.1735,8.108108108108109,6.15,231.30502945947092
20975,2,10,100,,17.7685,32.32432432432432,17.1,202.9965092429002
20976,2,10,100,,18.6225,40.37837837837838,17.85,201.11683384257103
20977,2,10,100,,2.0585,0.0,0.0,
20978,2,10,100,,2.2025,8.108108108108109,0.1,308.0578506154539
20979,2,10,100,,14.549,32.432432432432435,12.45,222.33670701616015
20980,2,10,100,,2.9335,0.0,0.0,
20981,2,10,100,,3.662,5.405405405405405,0.0,395.4110530864507
20982,2,10,100,,3.8575,8.108108108108109,1.25,327.60937076426234
20983,2,10,100,,2.8255,0.0,0.0,
20984,2,10,100,,2.823,0.0,0.0,
20985,2,10,100,,2.0465,0.0,0.0,
20986,2,10,100,,16.861,27.027027027027028,14.9,180.3227846621352
20987,2,10,100,,1.605,0.0,0.0,
20988,2,10,100,,3.489,0.0,0.0,
20989,2,10,100,,7.965,13.513513513513514,4.0,288.9175071622943
20990,2,10,100,,3.462,5.405405405405405,0.0,396.2798690644722
20991,2,10,100,,2.54,0.0,0.0,
20992,2,10,100,,2.4085,0.0,0.0,
20993,2,10,100,,2.59,0.0,0.3,
20994,2,10,100,,2.877,2.7027027027027026,0.65,304.9057093279234
20995,2,10,100,,2.313,0.0,0.0,
20996,2,10,100,,8.0015,21.62162162162162,4.95,254.9787816204336
20997,2,10,100,,2.9555,2.7027027027027026,0.0,617.483360411913
20998,2,10,100,,2.644,2.7027027027027026,0.0,810.0950176159623
20999,2,10,100,,7.956,13.513513513513514,5.4,242.91955366584108
21000,2,20,100,,3.2625,0.0,0.0,
21001,2,20,100,,18.9315,29.72972972972973,22.0,191.59997276444474
21002,2,20,100,,2.682,0.0,0.0,
21003,2,20,100,,29.532,46.32432432432432,35.6,173.15101988321453
21004,2,20,100,,2.8635,0.0,0.0,
21005,2,20,100,,3.56,0.0,0.0,
21006,2,20,100,,20.7645,40.54054054054054,23.25,180.38838492568865
21007,2,20,100,,5.1945,8.108108108108109,3.55,220.97634524845864
21008,2,20,100,,21.264,29.72972972972973,22.85,166.54817529105674
21009,2,20,100,,2.639,0.0,0.0,
21010,2,20,100,,4.093,2.7027027027027026,0.9,122.65626750058316
21011,2,20,100,,2.54,0.0,0.0,
21012,2,20,100,,9.105,16.216216216216218,8.6,203.60164311026162
21013,2,20,100,,3.278,0.0,0.0,
21014,2,20,100,,14.955,24.324324324324323,15.8,225.89099223348887
21015,2,20,100,,21.336,24.324324324324323,22.05,191.3911817033111
21016,2,20,100,,3.7465,0.0,0.0,
21017,2,20,100,,3.5235,0.0,0.0,
21018,2,20,100,,18.9395,29.72972972972973,20.7,176.24367135806403
21019,2,20,100,,3.7015,5.405405405405405,2.7,252.3703530848668
21020,2,20,100,,16.048,32.432432432432435,19.35,185.34679672473723
21021,2,20,100,,10.067,13.513513513513514,8.5,191.7751387636336
21022,2,20,100,,2.997,0.0,0.0,
21023,2,20,100,,4.3915,5.405405405405405,0.75,278.31522632790967
21024,2,20,100,,12.549,24.324324324324323,12.4,206.3675770035216
21025,2,20,100,,3.836,5.405405405405405,3.7,189.23237459260946
21026,2,20,100,,3.0345,0.0,0.0,
21027,2,20,100,,3.454,0.0,0.0,
21028,2,20,100,,4.1245,2.7027027027027026,0.25,248.44019056668384
21029,2,20,100,,4.4625,8.108108108108109,0.8,303.9667278444019
21030,2,20,100,,2.1135,0.0,0.0,
21031,2,20,100,,5.4675,8.108108108108109,2.85,234.11785279390324
21032,2,20,100,,2.664,0.0,0.0,
21033,2,20,100,,4.2685,5.405405405405405,2.35,125.49619792889081
21034,2,20,100,,2.545,0.0,0.05,
21035,2,20,100,,10.942,21.62162162162162,13.0,187.5073693494741
21036,2,20,100,,8.899,18.91891891891892,8.2,234.1888763063044
21037,2,20,100,,17.671,35.13513513513514,23.25,179.84525081486345
21038,2,20,100,,31.782,40.54054054054054,33.4,157.9105829874781
21039,2,20,100,,1.7335,0.0,0.0,
21040,2,20,100,,8.8205,16.216216216216218,6.6,193.08414132188958
21041,2,20,100,,2.911,0.0,0.0,
21042,2,20,100,,2.943,0.0,0.0,
21043,2,20,100,,2.2355,0.0,0.0,
21044,2,20,100,,15.183,23.243243243243242,15.7,181.51633729495651
21045,2,20,100,,2.8015,5.405405405405405,0.8,274.20116482490846
21046,2,20,100,,5.3665,13.513513513513514,2.45,277.1281032632613
21047,2,20,100,,2.6245,0.0,0.0,
21048,2,20,100,,2.45,0.0,0.0,
21049,2,20,100,,5.282,8.108108108108109,2.8,213.4284256091953
21050,2,20,100,,3.119,0.0,0.0,
21051,2,20,100,,4.051,0.0,0.05,
21052,2,20,100,,4.552,10.81081081081081,0.9,264.6556551664661
21053,2,20,100,,2.8045,2.7027027027027026,0.0,310.92801728989997
21054,2,20,100,,16.1435,19.513513513513512,12.6,176.16113427672755
21055,2,20,100,,13.3785,27.027027027027028,12.65,215.07627513944234
21056,2,20,100,,5.233,5.405405405405405,1.65,229.4366341906187
21057,2,20,100,,9.619,13.891891891891891,6.95,173.1884491591384
21058,2,20,100,,2.288,0.0,0.0,
21059,2,20,100,,2.3645,0.0,0.0,
21060,2,20,100,,16.351,21.62162162162162,20.85,136.61427117307267
21061,2,20,100,,8.795,18.91891891891892,9.15,203.4660939372882
21062,2,20,100,,12.0195,18.81081081081081,10.65,190.09551406898703
21063,2,20,100,,5.1965,5.405405405405405,2.9,168.10095865882622
21064,2,20,100,,2.98,0.0,0.0,
21065,2,20,100,,1.9495,0.0,0.0,
21066,2,20,100,,2.5475,2.7027027027027026,0.95,245.35759276243712
21067,2,20,100,,1.8555,0.0,0.0,
21068,2,20,100,,18.2825,37.83783783783784,17.05,185.32836814387522
21069,2,20,100,,23.1135,32.432432432432435,22.3,168.82323785983525
21070,2,20,100,,8.491,13.513513513513514,6.0,186.07264616714778
21071,2,20,100,,18.067,37.83783783783784,23.6,165.27153031248864
21072,2,20,100,,3.1695,0.0,1.15,
21073,2,20,100,,3.5015,0.0,0.0,
21074,2,20,100,,2.5955,0.0,0.0,
21075,2,20,100,,3.2795,5.405405405405405,0.55,222.42621341402884
21076,2,20,100,,1.5415,0.0,0.0,
21077,2,20,100,,14.008,24.16216216216216,18.8,177.5969309169873
21078,2,20,100,,3.403,0.0,0.0,
21079,2,20,100,,19.8175,29.72972972972973,21.4,160.5804397584495
21080,2,20,100,,3.264,8.108108108108109,0.35,252.60381200383327
21081,2,20,100,,3.8825,0.0,0.0,
21082,2,20,100,,23.6625,37.83783783783784,25.65,182.66337736804482
21083,2,20,100,,2.619,0.0,0.0,
21084,2,20,100,,4.12,0.0,0.0,
21085,2,20,100,,25.375,32.432432432432435,21.65,197.6828559887521
21086,2,20,100,,2.432,0.0,0.0,
21087,2,20,100,,2.7605,0.0,0.0,
21088,2,20,100,,2.3055,0.0,0.0,
21089,2,20,100,,2.8135,0.0,0.0,
21090,2,20,100,,12.3115,24.324324324324323,10.7,191.9498671660039
21091,2,20,100,,1.418,0.0,0.0,
21092,2,20,100,,3.109,0.0,0.0,
21093,2,20,100,,2.5725,0.0,0.0,
21094,2,20,100,,15.1285,27.945945945945947,16.0,186.00056284408086
21095,2,20,100,,3.112,0.0,0.0,
21096,2,20,100,,3.4025,0.0,0.0,
21097,2,20,100,,3.2875,0.0,0.0,
21098,2,20,100,,3.327,0.0,0.0,
21099,2,20,100,,2.1885,0.0,0.0,
21100,2,30,100,,8.91,13.513513513513514,8.0,149.3812931089997
21101,2,30,100,,2.6755,0.0,0.0,
21102,2,30,100,,9.0285,12.216216216216216,9.05,166.5501002419134
21103,2,30,100,,13.01,24.324324324324323,13.05,174.889923110969
21104,2,30,100,,6.626,8.108108108108109,5.4,156.98320840997442
21105,2,30,100,,4.1085,0.0,0.05,
21106,2,30,100,,5.3005,2.7027027027027026,1.55,109.73732790924483
21107,2,30,100,,2.8185,0.0,0.0,
21108,2,30,100,,2.841,0.0,0.0,
21109,2,30,100,,26.36,47.4054054054054,26.3,172.69270645544927
21110,2,30,100,,3.7865,0.0,0.0,
21111,2,30,100,,7.1265,8.108108108108109,4.95,127.98866032150714
21112,2,30,100,,12.985,29.72972972972973,14.05,193.7773875784135
21113,2,30,100,,2.7075,0.0,0.0,
21114,2,30,100,,3.5865,2.7027027027027026,1.5,296.30701563063576
21115,2,30,100,,10.997,16.216216216216218,9.85,152.1890406475244
21116,2,30,100,,3.0435,2.7027027027027026,0.5,235.46994975447092
21117,2,30,100,,14.526,18.91891891891892,12.4,195.75475151809437
21118,2,30,100,,2.1605,0.0,0.0,
21119,2,30,100,,2.587,0.0,0.0,
21120,2,30,100,,24.832,50.108108108108105,36.0,169.79998834806042
21121,2,30,100,,12.393,21.62162162162162,11.35,145.64997928145687
21122,2,30,100,,3.56,0.0,0.0,
21123,2,30,100,,16.023,18.37837837837838,16.45,153.75680942308333
21124,2,30,100,,5.0655,5.405405405405405,1.2,176.77836372101757
21125,2,30,100,,2.3125,0.0,0.0,
21126,2,30,100,,4.127,2.7027027027027026,1.2,213.6368489633827
21127,2,30,100,,4.669,5.405405405405405,1.15,213.29527648215418
21128,2,30,100,,12.7735,24.324324324324323,11.0,207.84978477234668
21129,2,30,100,,14.9625,13.513513513513514,11.65,150.4290390710618
21130,2,30,100,,2.7005,0.0,0.0,
21131,2,30,100,,2.962,0.0,0.05,
21132,2,30,100,,2.126,0.0,0.0,
21133,2,30,100,,2.829,0.0,0.0,
21134,2,30,100,,3.3925,0.0,0.0,
21135,2,30,100,,13.8275,18.91891891891892,14.7,145.09373374169076
21136,2,30,100,,4.3275,5.405405405405405,2.15,132.29447053474888
21137,2,30,100,,4.4045,2.7027027027027026,0.4,274.2781134983938
21138,2,30,100,,8.7985,10.81081081081081,6.05,174.55293936850575
21139,2,30,100,,8.4165,16.0,8.35,167.49934919384967
21140,2,30,100,,2.899,0.0,0.0,
21141,2,30,100,,3.666,0.0,0.0,
21142,2,30,100,,2.529,0.0,0.0,
21143,2,30,100,,8.2755,16.43243243243243,5.5,180.46717415256617
21144,2,30,100,,4.4415,8.108108108108109,3.05,131.46260464948475
21145,2,30,100,,2.2775,0.0,0.0,
21146,2,30,100,,26.5105,48.648648648648646,34.55,147.97736863308594
21147,2,30,100,,3.8265,2.7027027027027026,1.25,128.68898609244349
21148,2,30,100,,3.3715,2.7027027027027026,0.3,246.07094798097646
21149,2,30,100,,4.961,2.7027027027027026,1.45,128.39336805986412
21150,2,30,100,,3.006,0.0,0.0,
21151,2,30,100,,2.4335,0.0,0.0,
21152,2,30,100,,16.4055,21.62162162162162,14.2,152.17604207556758
21153,2,30,100,,3.2875,0.0,0.0,
21154,2,30,100,,2.5825,0.0,0.0,
21155,2,30,100,,21.8075,33.78378378378378,25.55,145.92006897403755
21156,2,30,100,,4.9875,5.405405405405405,1.5,198.59864239397717
21157,2,30,100,,4.3935,2.7027027027027026,2.05,297.32706238359316
21158,2,30,100,,2.835,0.0,0.0,
21159,2,30,100,,7.0045,13.513513513513514,7.7,177.4805567481651
21160,2,30,100,,2.341,0.0,0.0,
21161,2,30,100,,2.2525,0.0,0.0,
21162,2,30,100,,8.585,13.513513513513514,8.4,135.97552655771784
21163,2,30,100,,5.3985,5.405405405405405,2.05,178.70550223127964
21164,2,30,100,,14.149,21.62162162162162,14.7,146.1900924696613
21165,2,30,100,,21.575,35.13513513513514,19.95,164.99104703090958
21166,2,30,100,,2.4465,0.0,0.0,
21167,2,30,100,,3.027,0.0,0.0,
21168,2,30,100,,2.984,0.0,0.0,
21169,2,30,100,,3.5635,0.0,0.05,
21170,2,30,100,,14.467,21.62162162162162,15.1,139.9723667895694
21171,2,30,100,,3.7405,0.0,0.0,
21172,2,30,100,,2.0725,0.0,0.0,
21173,2,30,100,,14.632,18.91891891891892,14.35,137.51603960254099
21174,2,30,100,,2.6495,0.0,0.0,
21175,2,30,100,,9.755,16.216216216216218,10.0,187.12955472708722
21176,2,30,100,,2.1,0.0,0.0,
21177,2,30,100,,2.667,0.0,0.0,
21178,2,30,100,,13.446,18.91891891891892,13.6,140.41053145408753
21179,2,30,100,,2.378,0.0,0.0,
21180,2,30,100,,3.9325,2.7027027027027026,1.8,138.2770903201851
21181,2,30,100,,14.355,24.324324324324323,14.5,158.33012482963397
21182,2,30,100,,6.8815,8.108108108108109,3.55,178.61288743774662
21183,2,30,100,,7.3195,13.513513513513514,2.7,221.5331137018764
21184,2,30,100,,7.8225,13.513513513513514,6.9,129.90730324583728
21185,2,30,100,,13.715,21.62162162162162,14.75,176.42610270041274
21186,2,30,100,,9.818,10.81081081081081,5.6,150.10193453075297
21187,2,30,100,,8.6335,18.91891891891892,7.4,260.5572061361476
21188,2,30,100,,2.8915,2.7027027027027026,1.6,203.4597750906882
21189,2,30,100,,15.008,35.13513513513514,15.15,189.77592048813432
21190,2,30,100,,2.684,0.0,0.0,
21191,2,30,100,,28.67,54.054054054054056,38.15,156.29321422388185
21192,2,30,100,,15.7485,29.45945945945946,17.55,184.01071763386133
21193,2,30,100,,5.9575,8.108108108108109,4.35,146.21464454172485
21194,2,30,100,,5.7845,8.108108108108109,3.5,193.46011688537533
21195,2,30,100,,7.723,13.513513513513514,4.45,203.94659258129673
21196,2,30,100,,3.489,2.7027027027027026,0.55,240.4018294389735
21197,2,30,100,,5.616,2.7027027027027026,2.3,119.4622654901913
21198,2,30,100,,3.484,0.0,0.45,
21199,2,30,100,,23.168,42.5945945945946,26.55,182.82000923309494
21200,2,40,100,,2.702,0.0,0.0,
21201,2,40,100,,10.834,21.62162162162162,8.9,176.03220314565203
21202,2,40,100,,10.23,13.513513513513514,8.45,150.8823858247866
21203,2,40,100,,3.517,0.0,0.0,
21204,2,40,100,,2.2905,0.0,0.0,
21205,2,40,100,,2.964,0.0,0.0,
21206,2,40,100,,2.5375,0.0,0.0,
21207,2,40,100,,12.4915,16.0,9.95,156.65163691726636
21208,2,40,100,,2.8355,0.0,0.0,
21209,2,40,100,,2.4555,0.0,0.0,
21210,2,40,100,,24.584,37.83783783783784,25.25,178.24111964457083
21211,2,40,100,,2.1405,0.0,0.0,
21212,2,40,100,,7.7625,10.81081081081081,8.45,159.82714073270517
21213,2,40,100,,3.9355,0.0,0.0,
